"","InsiderID","NodeCount","EdgeCount","outlierscore"
"357",99141,2,1,0.0132478955922178
"358",74567,2,1,0.0132478955922178
"359",74569,2,1,0.0132478955922178
"360",82765,3,2,0.270895239338867
"361",74573,2,1,0.0132478955922178
"362",107343,6,9,0.972929842885965
"363",74574,2,1,0.0132478955922178
"364",107342,6,15,0.587896186304555
"365",90961,3,3,0.163469870534701
"366",74576,4,6,0.342847336531549
"367",74579,4,6,0.342847336531549
"368",74581,3,3,0.163469870534701
"369",74580,2,1,0.0132478955922178
"370",107353,7,21,0.658629462786714
"371",82779,2,1,0.0132478955922178
"372",74589,3,3,0.163469870534701
"373",99165,2,1,0.0132478955922178
"374",74590,4,6,0.342847336531549
"375",115553,2,1,0.0132478955922178
"376",115552,2,1,0.0132478955922178
"377",82784,4,4,0.395403019854063
"378",82787,3,3,0.163469870534701
"379",74594,4,3,0.81734507709955
"380",99173,2,1,0.0132478955922178
"381",82795,3,3,0.163469870534701
"382",74614,2,1,0.0132478955922178
"383",115576,2,1,0.0132478955922178
"384",82811,2,1,0.0132478955922178
"385",99195,4,6,0.342847336531549
"386",82815,3,3,0.163469870534701
"387",74622,2,1,0.0132478955922178
"388",82818,3,3,0.163469870534701
"389",74632,2,1,0.0132478955922178
"390",82827,3,3,0.163469870534701
"391",99212,2,1,0.0132478955922178
"392",82830,2,1,0.0132478955922178
"393",74643,6,9,0.972929842885965
"394",74645,3,3,0.163469870534701
"395",107414,8,16,1.53768859546552
"396",74646,6,9,0.972929842885965
"397",74648,2,1,0.0132478955922178
"398",99224,4,5,0.0236143584974165
"399",99233,6,8,1.22575461206682
"400",107427,2,1,0.0132478955922178
"401",99235,7,21,0.658629462786714
"402",74658,2,1,0.0132478955922178
"403",82853,2,1,0.0132478955922178
"404",91047,3,3,0.163469870534701
"405",74662,3,3,0.163469870534701
"406",91051,5,9,0.207095433911828
"407",82858,3,3,0.163469870534701
"408",74668,10,33,1.22115120441476
"409",74671,10,33,1.22115120441476
"410",74670,2,1,0.0132478955922178
"411",99246,3,3,0.163469870534701
"412",74673,6,15,0.587896186304555
"413",99249,13,60,1.53755312870089
"414",99250,13,60,1.53755312870089
"415",74677,2,1,0.0132478955922178
"416",91063,4,6,0.342847336531549
"417",99254,2,1,0.0132478955922178
"418",82872,2,1,0.0132478955922178
"419",91064,5,9,0.207095433911828
"420",99259,2,1,0.0132478955922178
"421",91066,3,3,0.163469870534701
"422",82879,2,1,0.0132478955922178
"423",74695,2,1,0.0132478955922178
"424",82886,6,15,0.587896186304555
"425",74694,2,1,0.0132478955922178
"426",74697,2,1,0.0132478955922178
"427",99272,4,5,0.0236143584974165
"428",99277,6,15,0.587896186304555
"429",74700,2,1,0.0132478955922178
"430",99276,2,1,0.0132478955922178
"431",82898,8,26,0.356804245432439
"432",74710,2,1,0.0132478955922178
"433",91097,6,14,0.36964874145075
"434",82906,2,1,0.0132478955922178
"435",99290,2,1,0.0132478955922178
"436",91101,4,6,0.342847336531549
"437",91102,4,6,0.342847336531549
"438",82913,6,15,0.587896186304555
"439",99296,4,3,0.81734507709955
"440",91107,4,6,0.342847336531549
"441",91109,4,6,0.342847336531549
"442",99300,2,1,0.0132478955922178
"443",82919,7,16,0.58593124626606
"444",82921,6,15,0.587896186304555
"445",107497,4,4,0.395403019854063
"446",107496,2,1,0.0132478955922178
"447",99307,10,45,0.719952257876401
"448",82922,6,15,0.587896186304555
"449",74733,3,2,0.270895239338867
"450",82924,6,15,0.587896186304555
"451",74732,10,33,1.22115120441476
"452",82927,6,15,0.587896186304555
"453",82928,2,1,0.0132478955922178
"454",74739,4,6,0.342847336531549
"455",82930,5,9,0.207095433911828
"456",82934,2,1,0.0132478955922178
"457",82937,2,1,0.0132478955922178
"458",99321,5,9,0.207095433911828
"459",82938,2,1,0.0132478955922178
"460",74749,2,1,0.0132478955922178
"461",91132,2,1,0.0132478955922178
"462",82942,8,27,0.548284387382126
"463",91137,4,6,0.342847336531549
"464",82947,2,1,0.0132478955922178
"465",99331,2,1,0.0132478955922178
"466",91143,2,1,0.0132478955922178
"467",74761,2,1,0.0132478955922178
"468",91147,9,11,3.99695707853909
"469",82954,5,8,0.165853648504179
"470",82958,6,15,0.587896186304555
"471",82961,2,1,0.0132478955922178
"472",82960,3,2,0.270895239338867
"473",99344,2,1,0.0132478955922178
"474",99347,2,1,0.0132478955922178
"475",99348,2,1,0.0132478955922178
"476",115735,2,1,0.0132478955922178
"477",99358,2,1,0.0132478955922178
"478",82977,2,1,0.0132478955922178
"479",107557,4,6,0.342847336531549
"480",107558,4,6,0.342847336531549
"481",82995,2,1,0.0132478955922178
"482",91188,2,1,0.0132478955922178
"483",99384,3,2,0.270895239338867
"484",83000,3,3,0.163469870534701
"485",91192,4,6,0.342847336531549
"486",99386,2,1,0.0132478955922178
"487",83002,4,6,0.342847336531549
"488",83004,4,6,0.342847336531549
"489",83007,2,1,0.0132478955922178
"490",83008,4,6,0.342847336531549
"491",91203,11,48,0.704030472969786
"492",91215,2,1,0.0132478955922178
"493",99408,2,1,0.0132478955922178
"494",74834,3,3,0.163469870534701
"495",83031,2,1,0.0132478955922178
"496",91224,2,1,0.0132478955922178
"497",115805,2,1,0.0132478955922178
"498",83036,4,6,0.342847336531549
"499",107612,4,6,0.342847336531549
"500",83039,2,1,0.0132478955922178
"501",83038,4,4,0.395403019854063
"502",74846,3,2,0.270895239338867
"503",115806,2,1,0.0132478955922178
"504",99425,2,1,0.0132478955922178
"505",74850,2,1,0.0132478955922178
"506",74853,2,1,0.0132478955922178
"507",74857,4,5,0.0236143584974165
"508",99434,6,15,0.587896186304555
"509",91244,4,6,0.342847336531549
"510",91250,2,1,0.0132478955922178
"511",83061,9,36,0.722213720613381
"512",83063,2,1,0.0132478955922178
"513",99448,6,11,0.524709562111122
"514",83066,2,1,0.0132478955922178
"515",83072,4,6,0.342847336531549
"516",91264,8,24,0.266339251726945
"517",74882,2,1,0.0132478955922178
"518",83074,2,1,0.0132478955922178
"519",107653,4,3,0.81734507709955
"520",107657,2,1,0.0132478955922178
"521",74891,2,1,0.0132478955922178
"522",74890,2,1,0.0132478955922178
"523",74893,2,1,0.0132478955922178
"524",74894,5,7,0.46610850739657
"525",107665,2,1,0.0132478955922178
"526",83093,4,6,0.342847336531549
"527",99491,2,1,0.0132478955922178
"528",74917,2,1,0.0132478955922178
"529",74916,5,10,0.484627310596291
"530",74927,5,10,0.484627310596291
"531",83119,4,3,0.81734507709955
"532",83118,4,6,0.342847336531549
"533",91315,2,1,0.0132478955922178
"534",83126,2,1,0.0132478955922178
"535",83128,3,2,0.270895239338867
"536",91323,2,1,0.0132478955922178
"537",83133,4,4,0.395403019854063
"538",74941,2,1,0.0132478955922178
"539",74945,5,10,0.484627310596291
"540",115905,2,1,0.0132478955922178
"541",74947,7,16,0.58593124626606
"542",74948,5,10,0.484627310596291
"543",107716,3,2,0.270895239338867
"544",83143,3,2,0.270895239338867
"545",83145,4,6,0.342847336531549
"546",83147,3,2,0.270895239338867
"547",74955,2,1,0.0132478955922178
"548",74958,2,1,0.0132478955922178
"549",83153,7,21,0.658629462786714
"550",74961,2,1,0.0132478955922178
"551",83152,8,25,0.0761770618494162
"552",99536,3,3,0.163469870534701
"553",83154,9,26,1.09492956478358
"554",83157,3,3,0.163469870534701
"555",107735,3,3,0.163469870534701
"556",74966,3,2,0.270895239338867
"557",83158,2,1,0.0132478955922178
"558",83161,5,10,0.484627310596291
"559",83160,2,1,0.0132478955922178
"560",74971,7,21,0.658629462786714
"561",74970,2,1,0.0132478955922178
"562",107741,3,3,0.163469870534701
"563",74972,6,11,0.524709562111122
"564",83164,2,1,0.0132478955922178
"565",74975,2,1,0.0132478955922178
"566",107742,3,3,0.163469870534701
"567",74974,2,1,0.0132478955922178
"568",99553,3,3,0.163469870534701
"569",99565,3,3,0.163469870534701
"570",83187,2,1,0.0132478955922178
"571",107767,3,2,0.270895239338867
"572",83190,2,1,0.0132478955922178
"573",75001,3,3,0.163469870534701
"574",75005,8,24,0.266339251726945
"575",99580,5,7,0.46610850739657
"576",75004,2,1,0.0132478955922178
"577",99583,3,2,0.270895239338867
"578",75008,13,55,1.83447858219128
"579",75020,3,3,0.163469870534701
"580",91408,2,1,0.0132478955922178
"581",75036,3,3,0.163469870534701
"582",83230,5,8,0.165853648504179
"583",75038,3,3,0.163469870534701
"584",75040,3,3,0.163469870534701
"585",107808,4,5,0.0236143584974165
"586",107811,3,3,0.163469870534701
"587",75042,8,28,0.702236747671066
"588",75052,5,10,0.484627310596291
"589",75054,2,1,0.0132478955922178
"590",83258,6,15,0.587896186304555
"591",75069,2,1,0.0132478955922178
"592",99646,4,4,0.395403019854063
"593",75074,4,5,0.0236143584974165
"594",83273,4,6,0.342847336531549
"595",91464,2,1,0.0132478955922178
"596",75080,4,6,0.342847336531549
"597",83281,2,1,0.0132478955922178
"598",75095,8,21,0.805886338373141
"599",75097,8,21,0.805886338373141
"600",91483,3,3,0.163469870534701
"601",99674,5,5,1.09172097840049
"602",83295,2,1,0.0132478955922178
"603",91489,2,1,0.0132478955922178
"604",107881,3,3,0.163469870534701
"605",99691,2,1,0.0132478955922178
"606",91499,2,1,0.0132478955922178
"607",99693,2,1,0.0132478955922178
"608",107884,8,28,0.702236747671066
"609",91502,2,1,0.0132478955922178
"610",91504,2,1,0.0132478955922178
"611",75123,2,1,0.0132478955922178
"612",83315,4,6,0.342847336531549
"613",83317,7,16,0.58593124626606
"614",91508,2,1,0.0132478955922178
"615",75127,7,21,0.658629462786714
"616",107895,2,1,0.0132478955922178
"617",75126,2,1,0.0132478955922178
"618",75128,2,1,0.0132478955922178
"619",99704,3,3,0.163469870534701
"620",91514,7,17,0.380627681749709
"621",75139,2,1,0.0132478955922178
"622",83334,7,21,0.658629462786714
